,t_out,Energy_2,Energy_4,Energy_3,temperature:drybulb,Equip,Energy_5,Energy_1,light,occ
246,23.8,3823.9097,3822.2534,2405.3745,21.99889,0.5471335,2495.5972,4187.9062,0.3570326,0.29663122
247,23.7,3799.2021,3798.016,2388.439,21.999327,0.5471335,2482.6362,4162.1646,0.3570326,0.29663122
248,23.6,3795.281,3796.391,2383.8396,21.999374,0.5471335,2481.3035,4159.722,0.3570326,0.29663122
249,23.5,3829.818,3821.0125,2394.5344,21.999367,0.5471335,2531.2078,4156.8174,0.3570326,0.29663122
250,23.4,3829.697,3820.1306,2387.8318,21.99935,0.5471335,2518.9902,4154.563,0.3570326,0.29663122
251,23.3,3815.4883,3814.654,2378.8855,21.999344,0.5471335,2500.6418,4151.5576,0.3570326,0.29663122
252,23.3,3282.299,3282.6318,2062.948,21.999393,0.4377068,2164.8943,3511.3113,0.21421957,0.098877065
253,23.3,3274.1116,3278.5972,2058.109,21.999544,0.4377068,2149.625,3505.8682,0.21421957,0.098877065
254,23.3,3271.7883,3276.6616,2056.8079,21.999554,0.4377068,2130.1,3507.9048,0.21421957,0.098877065
255,23.3,3268.8433,3283.6267,2055.4792,21.99955,0.4377068,2136.5637,3508.9995,0.21421957,0.098877065
256,23.3,3264.3013,3286.9297,2052.89,21.999548,0.4377068,2138.338,3509.461,0.21421957,0.098877065
257,23.3,3257.9453,3258.875,2049.207,21.999548,0.4377068,2081.5972,3508.9968,0.21421957,0.098877065
258,23.3,3243.117,3244.2393,2041.3596,21.999548,0.4377068,2063.1802,3507.3208,0.21421957,0.098877065
259,23.3,3239.2117,3240.6682,2038.5441,21.999548,0.4377068,2057.8628,3504.7346,0.21421957,0.098877065
260,23.3,3237.2444,3238.2441,2035.7684,21.999548,0.4377068,2054.341,3501.6196,0.21421957,0.098877065
261,23.3,3234.9404,3235.5635,2033.2507,21.999546,0.4377068,2051.7698,3498.101,0.21421957,0.098877065
262,23.3,3232.214,3232.539,2030.5652,21.999546,0.4377068,2049.014,3494.206,0.21421957,0.098877065
263,23.3,3229.0308,3229.1196,2027.6105,21.999544,0.4377068,2046.326,3489.91,0.21421957,0.098877065
264,23.3,3031.836,3032.1023,1909.9512,21.999557,0.4377068,1930.1882,3254.4248,0.14281304,0.098877065
265,23.3,3028.8335,3029.631,1907.5211,21.999607,0.4377068,1928.2686,3252.1436,0.14281304,0.098877065
266,23.3,3027.2446,3028.6274,1905.9604,21.999609,0.4377068,1927.2037,3251.3708,0.14281304,0.098877065
267,23.3,3024.6714,3026.6548,1903.804,21.999607,0.4377068,1925.6268,3249.8264,0.14281304,0.098877065
268,23.3,3020.9941,3023.5806,1900.9756,21.999607,0.4377068,1923.4445,3247.4536,0.14281304,0.098877065
269,23.3,3016.3127,3019.495,1897.5469,21.999607,0.4377068,1920.7119,3244.231,0.14281304,0.098877065
270,23.3,3011.3638,3015.0383,1893.9346,21.999607,0.4377068,1917.7981,3240.3513,0.14281304,0.098877065
271,23.3,3005.8755,3009.9941,1889.9918,21.999609,0.4377068,1914.5486,3235.924,0.14281304,0.098877065
272,23.3,2999.916,3004.4636,1885.7806,21.999609,0.4377068,1911.0117,3231.0356,0.14281304,0.098877065
273,23.3,2993.559,2998.52,1881.346,21.99961,0.4377068,1907.2252,3225.7402,0.14281304,0.098877065
274,23.3,2986.8674,2992.2236,1876.7239,21.99961,0.4377068,1903.221,3220.084,0.14281304,0.098877065
275,23.3,2979.898,2985.6262,1871.9456,21.999613,0.4377068,1899.028,3214.1094,0.14281304,0.098877065
276,23.3,2978.962,2984.9265,1889.0957,21.99971,0.4377068,1917.0143,0.0,0.07140652,0.049438532
277,23.3,3070.1147,3076.3376,1952.9614,21.999771,0.4377068,1982.0466,0.0,0.07140652,0.049438532
278,23.3,3079.714,3086.0002,1959.1418,21.999714,0.4377068,1989.1294,0.0,0.07140652,0.049438532
279,23.3,3176.8853,3183.514,2024.8696,21.999517,0.4377068,2054.8794,0.0,0.07140652,0.049438532
280,23.3,3241.5383,3248.3977,2067.0032,21.999458,0.4377068,2097.154,0.0,0.07140652,0.049438532
281,23.3,3262.555,3269.4785,2079.638,21.999226,0.4377068,2110.4358,0.0,0.07140652,0.049438532
282,23.3,3174.3767,3181.4236,2026.5267,21.99917,0.4377068,2058.6145,0.0,0.03570326,0.049438532
283,23.3,3199.356,3206.7083,2040.9702,21.999174,0.4377068,2073.8442,0.0,0.03570326,0.049438532
284,23.3,3217.385,3225.0542,2050.967,21.999174,0.4377068,2084.6233,0.0,0.03570326,0.049438532
285,23.3,3229.8804,3237.867,2057.5667,21.999174,0.4377068,2092.02,0.0,0.03570326,0.049438532
286,23.3,3237.611,3246.0073,2061.3105,21.999174,0.4377068,2096.5278,0.0,0.03570326,0.049438532
287,23.3,3241.4333,3250.425,2062.8003,21.999176,0.4377068,2098.7,0.0,0.03570326,0.049438532
288,23.3,3222.8574,3231.7166,2050.641,21.999182,0.4377068,2087.2822,0.0,0.03570326,0.0
289,23.3,3230.1655,3238.8347,2054.2017,21.99919,0.4377068,2091.3235,0.0,0.03570326,0.0
290,23.3,3240.2324,3248.8093,2059.8286,21.999186,0.4377068,2097.2559,0.0,0.03570326,0.0
291,23.3,3252.4014,3260.9165,2067.0046,21.999176,0.4377068,2104.64,0.0,0.03570326,0.0
292,23.3,3266.2644,3274.7646,2075.4119,21.999166,0.4377068,2113.1816,0.0,0.03570326,0.0
293,23.3,3281.1665,3289.7632,2084.6223,21.999157,0.4377068,2122.455,0.0,0.03570326,0.0
294,23.3,3293.9487,3302.3376,2092.4648,21.999151,0.4377068,2130.671,0.0,0.03570326,0.0
295,23.3,3304.3289,3312.3965,2098.571,21.999147,0.4377068,2137.186,0.0,0.03570326,0.0
296,23.3,3311.1892,3318.865,2102.2488,21.999147,0.4377068,2141.3508,0.0,0.03570326,0.0
297,23.3,3315.0693,3322.3179,2103.9246,21.99915,0.4377068,2143.5613,0.0,0.03570326,0.0
298,23.3,3316.7886,3323.5903,2104.187,21.999153,0.4377068,2144.3647,0.0,0.03570326,0.0
299,23.3,3316.9917,3323.3367,2103.4832,21.999155,0.4377068,2143.3115,0.0,0.03570326,0.0
300,23.3,3313.8643,3320.1416,2100.8613,21.999159,0.4377068,2142.073,0.0,0.03570326,0.0
301,23.3,3309.6504,3316.087,2097.7124,21.999163,0.4377068,2139.4678,0.0,0.03570326,0.0
302,23.3,3305.4287,3312.0317,2094.608,21.999166,0.4377068,2136.7754,0.0,0.03570326,0.0
303,23.3,3300.1482,3306.9324,2090.845,21.99917,0.4377068,2133.3787,0.0,0.03570326,0.0
304,23.3,3295.1414,3302.0928,2087.2832,21.999174,0.4377068,2130.1592,0.0,0.03570326,0.0
305,23.3,3289.39,3296.5203,2083.2593,21.999176,0.4377068,2126.4739,0.0,0.03570326,0.0
306,23.3,3285.22,3292.3445,2080.1902,21.99918,0.4377068,2123.641,0.0,0.03570326,0.0
307,23.3,3281.5552,3288.543,2077.395,21.999184,0.4377068,2121.1206,0.0,0.03570326,0.0
308,23.3,3277.6409,3284.4773,2074.4478,21.999186,0.4377068,2118.3672,0.0,0.03570326,0.0
309,23.3,3273.4475,3280.213,2071.385,21.99919,0.4377068,2115.4524,0.0,0.03570326,0.0
310,23.3,3268.7742,3275.4314,2067.988,21.999193,0.4377068,2112.2227,0.0,0.03570326,0.0
311,23.3,3264.2136,3270.7622,2064.674,21.999195,0.4377068,2109.0674,0.0,0.03570326,0.0
312,23.216667,3232.7458,3239.637,2043.9807,21.999203,0.4377068,2088.7017,0.0,0.03570326,0.0
313,23.133333,3201.8545,3209.3232,2023.8635,21.999216,0.4377068,2068.8875,0.0,0.03570326,0.0
314,23.05,3172.1812,3180.2227,2005.2441,21.99923,0.4377068,2049.2039,0.0,0.03570326,0.0
315,22.966667,3143.488,3152.0454,1986.6176,21.999243,0.4377068,2030.7367,0.0,0.03570326,0.0
316,22.883333,3240.0908,3249.1,2042.8052,21.999237,0.4377068,2086.4944,0.0,0.07140652,0.0
317,22.8,3208.0933,3217.777,2022.1692,21.99921,0.4377068,2066.1482,0.0,0.07140652,0.0
318,22.8,3202.384,3212.1846,2018.4835,21.99922,0.4377068,2062.7878,0.0,0.07140652,0.0
319,22.8,3197.9243,3207.5603,2015.3889,21.999224,0.4377068,2059.973,0.0,0.07140652,0.0
320,22.8,3193.9011,3203.362,2012.5198,21.999226,0.4377068,2057.3623,0.0,0.07140652,0.0
321,22.8,3190.0452,3199.3357,2009.7218,21.999228,0.4377068,2054.8015,0.0,0.07140652,0.0
322,22.8,3241.2227,3250.358,2039.8379,21.99922,0.4377068,2084.8457,0.0,0.07140652,0.098877065
323,22.8,3253.9,3290.9888,2121.5645,21.999199,0.4377068,2090.899,0.0,0.07140652,0.098877065
324,22.883333,3136.3262,3178.7766,2072.5986,21.999187,0.4377068,2009.2054,0.0,0.07140652,0.098877065
325,22.966667,3006.2168,3042.3867,1984.8368,21.999838,0.4377068,1916.3032,3589.5745,0.07140652,0.098877065
326,23.05,3036.975,3068.3435,2016.7151,21.999578,0.4377068,1934.1654,479.10605,0.07140652,0.098877065
327,23.133333,3009.8713,3049.3076,2075.0269,21.999533,0.4377068,1912.752,3331.5056,0.07140652,0.098877065
328,23.216667,3508.1191,3544.8892,2434.2083,21.99946,0.4377068,2202.5684,3773.279,0.21421957,0.19775413
329,23.3,3444.085,3467.838,2452.9385,21.99938,0.4377068,2159.249,3599.1294,0.21421957,0.19775413
330,23.683332,3437.619,3442.6729,2525.738,21.999409,0.4377068,2151.0994,3580.1506,0.21421957,0.19775413
331,24.066668,3445.603,3431.2114,2582.7048,21.999424,0.4377068,2150.5881,3580.3867,0.21421957,0.19775413
332,24.45,3467.7026,3434.2725,2642.4497,21.999426,0.4377068,2159.5881,3587.8135,0.21421957,0.19775413
333,24.833334,3501.827,3456.1436,2660.9866,21.999422,0.4377068,2174.8936,3600.8796,0.21421957,0.19775413
334,25.216667,5601.9155,5545.628,3839.8064,21.999218,0.9848403,3413.3193,5946.831,0.64265865,0.93933207
335,25.6,5590.7793,5528.055,3813.0571,21.998106,0.9848403,3404.9417,5965.805,0.64265865,0.93933207
336,26.05,5537.896,5469.68,3762.595,21.998085,0.9848403,3375.9482,5931.2437,0.64265865,0.93933207
337,26.5,5508.9385,5434.726,3727.9087,21.998178,0.9848403,3360.4795,5906.332,0.64265865,0.93933207
338,26.95,5501.146,5420.599,3705.9856,21.99824,0.9848403,3356.8618,5889.6533,0.64265865,0.93933207
339,27.4,5507.8804,5422.167,3700.5361,21.99828,0.9848403,3361.3562,5881.4526,0.64265865,0.93933207
340,27.85,5524.9243,5434.22,3699.0444,21.998308,0.9848403,3371.5537,5878.838,0.64265865,0.93933207
341,28.3,5548.973,5453.0967,3697.7908,21.998333,0.9848403,3385.5996,5879.8335,0.64265865,0.93933207
342,28.483334,5549.6377,5449.9536,3679.4316,21.998356,0.9848403,3385.1277,5871.454,0.64265865,0.93933207
343,28.666666,5552.6865,5449.57,3658.9023,21.998373,0.9848403,3386.2275,5864.577,0.64265865,0.93933207
344,28.85,5560.7427,5453.3906,3639.5608,21.99839,0.9848403,3389.985,5858.137,0.64265865,0.93933207
345,29.033333,5562.163,5451.903,3593.9902,21.998405,0.9848403,3390.1345,5851.9683,0.64265865,0.93933207
346,29.216667,5565.387,5451.931,3552.4653,21.99842,0.9848403,3391.3323,5845.8823,0.64265865,0.93933207
347,29.4,5568.5713,5452.2935,3515.53,21.998438,0.9848403,3392.6492,5839.838,0.64265865,0.93933207
348,29.5,5578.7915,5459.8413,3487.0703,21.99845,0.9848403,3396.7866,5848.985,0.64265865,0.93933207
349,29.6,5593.0884,5471.6504,3465.2725,21.998474,0.9848403,3403.7168,5860.38,0.64265865,0.93933207
350,29.7,5612.8457,5489.096,3450.418,21.998487,0.9848403,3414.2627,5874.981,0.64265865,0.93933207
351,29.8,5636.107,5509.373,3456.7954,21.998491,0.9848403,3426.5442,5892.365,0.64265865,0.93933207
352,29.9,5659.895,5532.142,3471.482,21.99849,0.9848403,3440.3267,5912.0283,0.64265865,0.93933207
353,30.0,5685.367,5557.5737,3488.123,21.998486,0.9848403,3455.6108,5933.42,0.64265865,0.93933207
354,30.0,5707.029,5579.468,3501.4856,21.998482,0.9848403,3468.3857,5955.587,0.64265865,0.93933207
355,30.0,5741.0845,5608.9395,3519.6326,21.998472,0.9848403,3486.1885,5978.8394,0.64265865,0.93933207
356,30.0,5769.714,5635.9297,3537.775,21.998457,0.9848403,3502.346,6002.9883,0.64265865,0.93933207
357,30.0,5802.9424,5667.5576,3559.0322,21.998442,0.9848403,3521.6113,6027.7383,0.64265865,0.93933207
358,30.0,5825.3066,5693.086,3576.0547,21.998426,0.9848403,3536.84,6052.841,0.64265865,0.93933207
359,30.0,5858.4473,5725.6206,3597.5115,21.998411,0.9848403,3556.7405,6078.1934,0.64265865,0.93933207
360,30.1,5456.82,5320.267,3360.498,21.998484,0.8754136,3319.2913,5552.342,0.57125217,0.49438533
361,30.2,5464.89,5327.605,3366.0396,21.998665,0.8754136,3325.4978,5542.7656,0.57125217,0.49438533
362,30.3,5472.495,5334.3657,3370.6147,21.99869,0.8754136,3330.7913,5536.601,0.57125217,0.49438533
363,30.4,5478.0205,5337.501,3373.049,21.99869,0.8754136,3334.132,5527.0615,0.57125217,0.49438533
364,30.5,5479.7964,5336.699,3372.7903,21.998693,0.8754136,3334.8518,5515.6187,0.57125217,0.49438533
365,30.6,5477.7866,5332.216,3370.1865,21.9987,0.8754136,3333.2737,5502.4194,0.57125217,0.49438533
366,30.6,5895.148,5749.3535,3616.309,21.99863,0.9848403,3579.8303,6023.344,0.64265865,0.93933207
367,30.6,5912.9385,5763.6094,3625.1575,21.998446,0.9848403,3587.9636,6041.0327,0.64265865,0.93933207
368,30.6,5931.1294,5777.807,3634.4336,21.998419,0.9848403,3596.5754,6055.103,0.64265865,0.93933207
369,30.6,5942.8564,5789.0396,3641.5889,21.998417,0.9848403,3605.2476,6071.893,0.64265865,0.93933207
370,30.6,5955.598,5802.485,3649.9976,21.99842,0.9848403,3615.114,6089.7695,0.64265865,0.93933207
371,30.6,5970.8228,5818.705,3659.8457,21.99842,0.9848403,3625.7212,6108.586,0.64265865,0.93933207
372,30.6,5987.867,5836.418,3670.8662,21.998417,0.9848403,3636.655,6128.281,0.64265865,0.93933207
373,30.6,6012.4883,5858.8877,3684.7024,21.998411,0.9848403,3651.4128,6148.547,0.64265865,0.93933207
374,30.6,6032.225,5879.0435,3696.8909,21.998402,0.9848403,3676.393,6169.2744,0.64265865,0.93933207
375,30.6,6051.6084,5899.969,3709.4404,21.998392,0.9848403,3705.422,6190.2783,0.64265865,0.93933207
376,30.6,6071.212,5921.181,3722.0476,21.99838,0.9848403,3736.1682,6211.4043,0.64265865,0.93933207
377,30.6,6088.433,5941.8745,3734.1936,21.998371,0.9848403,3774.4604,6232.5337,0.64265865,0.93933207
378,30.6,6106.533,5962.104,3745.853,21.99836,0.9848403,3809.7744,6253.526,0.64265865,0.93933207
379,30.6,6124.792,5982.0283,3757.201,21.998348,0.9848403,3845.6394,6274.317,0.64265865,0.93933207
380,30.6,6142.271,6002.053,3768.1067,21.998337,0.9848403,3882.3118,6294.8403,0.64265865,0.93933207
381,30.6,6155.7354,6019.1196,3777.4124,21.998325,0.9848403,3927.5225,6315.0703,0.64265865,0.93933207
382,30.6,6167.582,6034.791,3785.6948,21.998316,0.9848403,3976.3997,6334.9756,0.64265865,0.93933207
383,30.6,6182.1187,6053.2314,3795.6577,21.998306,0.9848403,4043.4282,6354.6206,0.64265865,0.93933207
384,30.5,6170.9326,6047.2393,3790.336,21.9983,0.9848403,4087.7705,6354.0903,0.64265865,0.93933207
385,30.4,6153.2544,6035.052,3780.6895,21.998285,0.9848403,4127.9087,6351.059,0.64265865,0.93933207
386,30.3,6134.0767,6020.656,3769.4495,21.998283,0.9848403,4173.5977,6344.374,0.64265865,0.93933207
387,30.2,6102.905,5995.5947,3750.7395,21.998293,0.9848403,4157.1646,6334.594,0.64265865,0.93933207
388,30.1,6073.317,5971.157,3732.3306,21.998308,0.9848403,4135.917,6322.116,0.64265865,0.93933207
389,30.0,6042.462,5945.0903,3712.9019,21.998323,0.9848403,4110.7524,6307.499,0.64265865,0.93933207
390,30.0,4815.158,4716.207,2982.5847,21.998594,0.5471335,3383.585,4776.72,0.3570326,0.29663122
391,30.0,4798.4053,4703.9917,2971.7964,21.999073,0.5471335,3355.6643,4762.8813,0.3570326,0.29663122
392,30.0,4800.6997,4716.2764,2973.0347,21.99913,0.5471335,3317.9539,4774.249,0.3570326,0.29663122
393,30.0,4804.762,4732.525,2976.09,21.999126,0.5471335,3296.3352,4786.799,0.3570326,0.29663122
394,30.0,4808.621,4752.134,2979.3745,21.999119,0.5471335,3275.1748,4800.159,0.3570326,0.29663122
395,30.0,4811.3447,4768.314,2982.2666,21.999111,0.5471335,3251.2117,4812.839,0.3570326,0.29663122
396,29.9,4298.0864,4261.6772,2678.9463,21.999174,0.4377068,2926.7292,4187.996,0.21421957,0.098877065
397,29.8,4278.096,4247.875,2669.215,21.999327,0.4377068,2885.5479,4181.434,0.21421957,0.098877065
398,29.7,4262.248,4233.5103,2661.544,21.999338,0.4377068,2841.0034,4179.5522,0.21421957,0.098877065
399,29.6,4247.0093,4224.5483,2653.5435,21.999334,0.4377068,2820.2144,4174.2856,0.21421957,0.098877065
400,29.5,4227.867,4200.9814,2642.9136,21.999332,0.4377068,2778.8145,4166.2817,0.21421957,0.098877065
401,29.4,4206.2456,4157.5034,2630.619,21.999334,0.4377068,2697.6682,4155.415,0.21421957,0.098877065
402,29.316668,4181.317,4133.448,2617.1362,21.999336,0.4377068,2670.1135,4146.6553,0.21421957,0.098877065
403,29.233334,4164.88,4118.251,2607.5034,21.999344,0.4377068,2656.0203,4136.663,0.21421957,0.098877065
404,29.15,4150.7656,4104.754,2598.6626,21.999348,0.4377068,2644.9978,4126.465,0.21421957,0.098877065
405,29.066668,4136.994,4091.7825,2589.9941,21.99935,0.4377068,2635.4414,4116.2036,0.21421957,0.098877065
406,28.983334,4123.3384,4079.0386,2581.3796,21.999352,0.4377068,2626.7192,4105.8477,0.21421957,0.098877065
407,28.9,4110.39,4066.338,2572.7322,21.999355,0.4377068,2618.4775,4095.3364,0.21421957,0.098877065
408,28.9,3927.5737,3884.1086,2464.2258,21.999374,0.4377068,2511.8557,3867.1804,0.14281304,0.098877065
409,28.9,3926.255,3883.079,2462.8816,21.999424,0.4377068,2511.3176,3862.8914,0.14281304,0.098877065
410,28.9,3926.399,3883.5176,2462.381,21.999424,0.4377068,2511.6301,3860.3037,0.14281304,0.098877065
411,28.9,3925.6228,3883.0518,2461.2976,21.99942,0.4377068,2511.431,3857.2048,0.14281304,0.098877065
412,28.9,3923.7747,3881.5195,2459.5427,21.999418,0.4377068,2510.5962,3853.4773,0.14281304,0.098877065
413,28.9,3920.9802,3879.0374,2457.2095,21.999418,0.4377068,2509.188,3849.1023,0.14281304,0.098877065
414,28.9,3916.384,3874.6,2453.6306,21.999418,0.4377068,2506.7783,3844.2568,0.14281304,0.098877065
415,28.9,3911.087,3869.5432,2449.684,21.999418,0.4377068,2503.95,3838.9834,0.14281304,0.098877065
416,28.9,3904.4424,3863.9739,2445.436,21.99942,0.4377068,2500.7432,3833.345,0.14281304,0.098877065
417,28.9,3897.5198,3858.874,2440.9355,21.99942,0.4377068,2497.2036,3827.406,0.14281304,0.098877065
418,28.9,3890.2993,3852.8203,2436.2024,21.999422,0.4377068,2493.3499,3821.1675,0.14281304,0.098877065
419,28.9,3882.8062,3846.5493,2431.31,21.999424,0.4377068,2489.254,3814.7378,0.14281304,0.098877065
420,28.35,4497.724,4464.594,2863.6328,21.999483,0.4377068,2921.2183,0.0,0.07140652,0.049438532
421,27.8,4524.221,4492.815,2889.7886,21.999311,0.4377068,2948.725,0.0,0.07140652,0.049438532
422,27.25,4380.3345,4352.6396,2796.9087,21.999262,0.4377068,2857.8513,0.0,0.07140652,0.049438532
423,26.7,4300.329,4275.7695,2747.5637,21.998678,0.4377068,2809.8604,0.0,0.07140652,0.049438532
424,26.15,4163.305,4142.2896,2658.6414,21.998734,0.4377068,2723.0522,0.0,0.07140652,0.049438532
425,25.6,4060.0562,4042.2249,2592.4617,21.998676,0.4377068,2657.9802,0.0,0.07140652,0.049438532
426,25.683332,4022.7664,4005.607,2571.7847,21.998693,0.4377068,2636.6636,0.0,0.03570326,0.049438532
427,25.766666,4098.1235,4080.7834,2618.6853,21.998697,0.4377068,2682.506,0.0,0.03570326,0.049438532
428,25.85,4191.527,4173.895,2677.8528,21.998627,0.4377068,2740.5212,0.0,0.03570326,0.049438532
429,25.933332,4300.948,4282.965,2747.8848,21.998531,0.4377068,2809.2627,0.0,0.03570326,0.049438532
430,26.016666,4423.459,4405.083,2826.644,21.998428,0.4377068,2886.6401,0.0,0.03570326,0.049438532
431,26.1,4556.853,4538.0415,2912.5327,21.99832,0.4377068,2971.156,0.0,0.03570326,0.049438532
432,26.2,4550.46,4530.456,2915.0232,21.998255,0.3282801,2975.0405,0.0,0.03570326,0.0
433,26.3,4645.9307,4624.9326,2976.222,21.998226,0.3282801,3037.0142,0.0,0.03570326,0.0
434,26.4,4721.3677,4694.6973,3021.1948,21.998192,0.3282801,3083.2131,0.0,0.03570326,0.0
435,26.5,4769.9424,4742.184,3049.7,21.998173,0.3282801,3113.4155,0.0,0.03570326,0.0
436,26.6,4800.231,4771.7866,3066.4714,21.998163,0.3282801,3132.0327,0.0,0.03570326,0.0
437,26.7,4818.099,4788.976,3075.4045,21.998161,0.3282801,3142.679,0.0,0.03570326,0.0
438,26.6,4773.795,4745.4697,3044.7004,21.998175,0.3282801,3113.2769,0.0,0.03570326,0.0
439,26.5,4729.4697,4702.552,3015.0408,21.998209,0.3282801,3084.5461,0.0,0.03570326,0.0
440,26.4,4689.1143,4663.5557,2988.5002,21.99824,0.3282801,3058.5586,0.0,0.03570326,0.0
441,26.3,4652.029,4627.772,2964.3958,21.998264,0.3282801,3034.7297,0.0,0.03570326,0.0
442,26.2,4616.7505,4593.77,2941.6213,21.99829,0.3282801,3012.0686,0.0,0.03570326,0.0
443,26.1,4582.6934,4560.955,2919.7053,21.998314,0.3282801,2990.1946,0.0,0.03570326,0.0
444,26.016666,4555.8364,4534.938,2902.255,21.998335,0.3282801,2971.163,0.0,0.03570326,0.0
445,25.933332,4530.002,4509.815,2887.0361,21.998356,0.3282801,2954.293,0.0,0.03570326,0.0
446,25.85,4505.0625,4485.5938,2870.8508,21.998373,0.3282801,2938.057,0.0,0.03570326,0.0
447,25.766666,4480.7544,4462.0195,2855.0684,21.99839,0.3282801,2922.2397,0.0,0.03570326,0.0
448,25.683332,4456.8037,4438.82,2839.54,21.998407,0.3282801,2906.6685,0.0,0.03570326,0.0
449,25.6,4433.0254,4415.8096,2824.133,21.998425,0.3282801,2891.2249,0.0,0.03570326,0.0
450,25.6,4433.688,4416.747,2824.4448,21.998436,0.3282801,2891.4866,0.0,0.03570326,0.0
451,25.6,4433.2104,4416.344,2823.8252,21.99844,0.3282801,2890.8228,0.0,0.03570326,0.0
452,25.6,4430.894,4414.1074,2821.947,21.998442,0.3282801,2888.9429,0.0,0.03570326,0.0
453,25.6,4427.077,4410.382,2819.0737,21.998447,0.3282801,2886.0942,0.0,0.03570326,0.0
454,25.6,4422.227,4405.631,2815.538,21.998453,0.3282801,2882.5906,0.0,0.03570326,0.0
455,25.6,4416.707,4400.2153,2811.5881,21.998457,0.3282801,2878.6643,0.0,0.03570326,0.0
456,25.6,4412.65,4395.9917,2808.3723,21.998463,0.3282801,2875.5364,0.0,0.03570326,0.0
457,25.6,4408.4727,4391.568,2805.0208,21.998466,0.3282801,2872.2917,0.0,0.03570326,0.0
458,25.6,4409.112,4389.4424,2801.8228,21.998468,0.3282801,2870.4321,0.0,0.03570326,0.0
459,25.6,4404.6763,4383.401,2797.5093,21.99847,0.3282801,2866.1387,0.0,0.03570326,0.0
460,25.6,4398.0596,4376.9336,2793.0364,21.998474,0.3282801,2861.589,0.0,0.03570326,0.0
461,25.6,4391.4844,4370.5376,2788.6,21.99848,0.3282801,2857.0833,0.0,0.03570326,0.0
462,25.6,4385.2007,4364.399,2784.3242,21.998486,0.3282801,2852.7512,0.0,0.03570326,0.0
463,25.6,4379.0845,4358.394,2780.119,21.99849,0.3282801,2848.493,0.0,0.03570326,0.0
464,25.6,4373.145,4352.54,2776.001,21.998495,0.3282801,2844.3245,0.0,0.03570326,0.0
465,25.6,4367.1904,4346.6523,2771.8481,21.9985,0.3282801,2840.1216,0.0,0.03570326,0.0
466,25.6,4361.661,4341.1753,2767.964,21.998505,0.3282801,2836.1897,0.0,0.03570326,0.0
467,25.6,4364.4277,4371.3306,2830.9346,21.998507,0.3282801,2837.5916,0.0,0.03570326,0.0
